x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
54,29,8,"(54, 29, 8)",-2.1275,0.038451,-0.563,1.009,1.026,False
36,95,15,"(36, 95, 15)",-2.1452,0.038457,-0.5283,1.0044,1.0337,False
50,55,32,"(50, 55, 32)",-2.1601,0.038465,-0.5184,1.0224,1.0525,False
41,49,16,"(41, 49, 16)",-2.1341,0.038467,-0.5411,1.0303,1.0412,False
24,56,11,"(24, 56, 11)",2.1721,0.038481,0.6836,1.0338,1.0092,True
46,20,8,"(46, 20, 8)",-2.1398,0.038488,-0.5331,1.0305,1.0478,False
37,46,10,"(37, 46, 10)",2.131,0.038524,0.5967,0.9727,0.9394,True
49,40,11,"(49, 40, 11)",2.1616,0.038526,0.6657,1.0072,0.9748,True
14,52,20,"(14, 52, 20)",-2.1292,0.038526,-0.55,1.0313,1.041,False
30,46,9,"(30, 46, 9)",2.1569,0.038534,0.6572,0.9959,0.9627,True
19,40,20,"(19, 40, 20)",-2.1358,0.03854,-0.5371,1.0408,1.0507,False
7,48,19,"(7, 48, 19)",2.169,0.038549,0.6795,1.041,1.0247,True
13,32,26,"(13, 32, 26)",2.1697,0.038553,0.6807,1.0555,1.0457,True
32,18,3,"(32, 18, 3)",-2.1278,0.038566,-0.5533,1.0256,1.0385,False
46,34,28,"(46, 34, 28)",-2.1274,0.038568,-0.5547,1.0504,1.0568,False
12,51,13,"(12, 51, 13)",-2.1285,0.03857,-0.5887,1.035,1.045,False
15,59,12,"(15, 59, 12)",-2.1299,0.038588,-0.5462,0.9967,1.0209,False
57,78,20,"(57, 78, 20)",2.1607,0.038603,0.6654,1.0444,1.0217,True
5,55,15,"(5, 55, 15)",2.181,0.038611,0.7013,1.0429,1.0279,True
24,73,26,"(24, 73, 26)",-2.1453,0.038616,-0.5262,1.0316,1.0494,False
33,13,18,"(33, 13, 18)",2.1603,0.038616,0.6649,1.0355,1.018,True
27,59,29,"(27, 59, 29)",-2.1446,0.038625,-0.5267,1.045,1.0535,False
37,46,13,"(37, 46, 13)",2.1553,0.038628,0.6559,1.0366,1.0257,True
45,45,22,"(45, 45, 22)",-2.1252,0.038637,-0.5693,1.0395,1.0464,False
29,44,11,"(29, 44, 11)",2.1551,0.038637,0.6556,1.0082,0.9739,True
16,18,22,"(16, 18, 22)",2.1817,0.038644,0.703,1.0469,1.0329,True
58,21,12,"(58, 21, 12)",-2.1323,0.038646,-0.5401,1.0081,1.0338,False
37,35,7,"(37, 35, 7)",-2.126,0.038672,-0.5554,0.992,1.0169,False
17,68,24,"(17, 68, 24)",-2.1409,0.038691,-0.529,1.0251,1.0423,False
49,29,12,"(49, 29, 12)",-2.1348,0.038698,-0.5355,1.0115,1.0285,False
24,87,21,"(24, 87, 21)",-2.1522,0.038708,-0.5205,1.0007,1.0358,False
56,36,23,"(56, 36, 23)",-2.1319,0.038718,-0.5393,1.0191,1.0351,False
22,23,2,"(22, 23, 2)",-2.1268,0.038719,-0.5502,1.0187,1.0395,False
60,24,14,"(60, 24, 14)",-2.1263,0.038722,-0.5517,1.007,1.026,False
37,44,27,"(37, 44, 27)",-2.1512,0.038723,-0.521,1.037,1.0493,False
38,43,28,"(38, 43, 28)",-2.1379,0.038748,-0.5312,1.0363,1.0509,False
12,41,25,"(12, 41, 25)",2.1773,0.038749,0.6973,1.0489,1.0381,True
28,12,21,"(28, 12, 21)",-2.1276,0.038757,-0.5466,1.0291,1.0434,False
38,63,30,"(38, 63, 30)",-2.1301,0.03876,-0.5412,1.0356,1.047,False
6,38,22,"(6, 38, 22)",2.1671,0.038773,0.6799,1.0453,1.0322,True
57,70,24,"(57, 70, 24)",-2.1233,0.038804,-0.5689,1.0255,1.0416,False
39,83,18,"(39, 83, 18)",-2.1317,0.03881,-0.5376,1.0021,1.0298,False
21,10,12,"(21, 10, 12)",2.1472,0.03884,0.6442,1.0397,1.0224,True
57,30,22,"(57, 30, 22)",2.1344,0.038858,0.6165,1.0168,0.9949,True
33,90,16,"(33, 90, 16)",-2.1484,0.038861,-0.5213,1.0309,1.0492,False
44,12,6,"(44, 12, 6)",2.1714,0.038868,0.6892,1.0499,1.0319,True
51,83,20,"(51, 83, 20)",-2.1342,0.038873,-0.5333,1.0316,1.0487,False
24,39,10,"(24, 39, 10)",-2.1227,0.038891,-0.5599,1.0271,1.0392,False
58,56,8,"(58, 56, 8)",-2.1271,0.038893,-0.5438,1.0381,1.0475,False
33,27,21,"(33, 27, 21)",2.156,0.038895,0.662,1.0384,1.0239,True
39,93,18,"(39, 93, 18)",-2.1383,0.0389,-0.5286,1.0097,1.0343,False
11,42,13,"(11, 42, 13)",2.1763,0.038937,0.6988,1.0442,0.9823,True
62,75,24,"(62, 75, 24)",-2.1483,0.03894,-0.5206,1.0094,1.0427,False
20,17,16,"(20, 17, 16)",2.1469,0.038953,0.6457,1.0166,0.9907,True
37,14,7,"(37, 14, 7)",-2.1284,0.038958,-0.5398,1.0323,1.0447,False
11,52,15,"(11, 52, 15)",-2.1283,0.038964,-0.5397,1.0251,1.0376,False
65,22,19,"(65, 22, 19)",2.1406,0.038969,0.633,1.0407,1.027,True
33,50,29,"(33, 50, 29)",-2.1264,0.038973,-0.543,0.9917,1.0184,False
3,52,20,"(3, 52, 20)",-2.1541,0.038973,-0.517,1.0222,1.0506,False
64,69,7,"(64, 69, 7)",-2.1496,0.038977,-0.5194,1.0052,1.0372,False
36,94,15,"(36, 94, 15)",-2.1368,0.038979,-0.5289,0.9992,1.0313,False
9,40,23,"(9, 40, 23)",-2.1247,0.038989,-0.5466,1.0368,1.0456,False
22,71,18,"(22, 71, 18)",-2.1304,0.03899,-0.536,1.041,1.0497,False
25,40,19,"(25, 40, 19)",2.1549,0.039001,0.6621,0.9941,0.9706,True
30,44,10,"(30, 44, 10)",2.1328,0.039027,0.6166,0.9915,0.9523,True
38,66,30,"(38, 66, 30)",-2.1392,0.039035,-0.526,1.0293,1.0455,False
16,51,26,"(16, 51, 26)",-2.1217,0.039043,-0.5797,1.0315,1.0457,False
52,56,13,"(52, 56, 13)",2.1535,0.039057,0.6605,1.06,1.0547,True
60,57,21,"(60, 57, 21)",-2.1332,0.039065,-0.5313,0.9809,1.0084,False
33,34,16,"(33, 34, 16)",-2.1243,0.039082,-0.5447,1.011,1.0304,False
34,94,14,"(34, 94, 14)",-2.1471,0.039085,-0.5198,1.0103,1.0388,False
42,21,5,"(42, 21, 5)",2.1536,0.039122,0.6617,1.0359,1.0165,True
12,74,15,"(12, 74, 15)",-2.1211,0.039149,-0.5829,1.0385,1.0477,False
19,47,27,"(19, 47, 27)",-2.1192,0.039173,-0.5625,1.0418,1.0499,False
15,43,18,"(15, 43, 18)",-2.1348,0.039175,-0.5281,1.0084,1.0256,False
31,44,8,"(31, 44, 8)",2.1733,0.03918,0.6977,0.9655,0.9064,True
30,51,25,"(30, 51, 25)",2.1286,0.039191,0.6102,0.9358,0.8811,True
17,33,15,"(17, 33, 15)",2.1319,0.039198,0.6186,1.0277,1.0104,True
28,83,17,"(28, 83, 17)",-2.1211,0.03921,-0.5492,1.0044,1.0281,False
47,46,21,"(47, 46, 21)",-2.1233,0.039214,-0.5432,1.0513,1.0589,False
40,24,11,"(40, 24, 11)",-2.1288,0.039227,-0.5339,1.0324,1.0429,False
45,18,11,"(45, 18, 11)",-2.119,0.039231,-0.5578,1.034,1.0446,False
38,55,26,"(38, 55, 26)",-2.119,0.039238,-0.5567,1.03,1.0409,False
42,56,17,"(42, 56, 17)",-2.129,0.039247,-0.5333,1.0183,1.0325,False
64,46,19,"(64, 46, 19)",-2.1235,0.039259,-0.5974,1.0294,1.0402,False
49,28,10,"(49, 28, 10)",-2.1358,0.03927,-0.526,0.9983,1.0247,False
52,81,12,"(52, 81, 12)",-2.1353,0.039272,-0.5263,1.0126,1.0458,False
17,50,21,"(17, 50, 21)",-2.1191,0.039279,-0.5537,1.0309,1.0402,False
26,18,7,"(26, 18, 7)",2.1463,0.039286,0.6511,1.0333,1.0106,True
18,59,9,"(18, 59, 9)",-2.1191,0.03929,-0.5529,1.0238,1.0413,False
27,60,27,"(27, 60, 27)",-2.1306,0.0393,-0.5305,1.0372,1.0522,False
34,40,10,"(34, 40, 10)",-2.1225,0.039301,-0.5425,1.0059,1.0231,False
40,13,26,"(40, 13, 26)",-2.1563,0.039307,-0.5132,1.0088,1.0548,False
43,35,23,"(43, 35, 23)",-2.1215,0.039309,-0.5445,1.0109,1.0253,False
43,28,3,"(43, 28, 3)",2.1711,0.03931,0.6961,1.0406,1.019,True
42,26,3,"(42, 26, 3)",2.139,0.039319,0.637,1.0247,1.0043,True
43,20,10,"(43, 20, 10)",2.1469,0.03932,0.6529,1.0397,1.0258,True
23,80,24,"(23, 80, 24)",-2.1473,0.039329,-0.5174,1.0016,1.0426,False
26,82,23,"(26, 82, 23)",-2.1354,0.039329,-0.5255,1.0341,1.0484,False
15,68,20,"(15, 68, 20)",-2.1189,0.039331,-0.5518,1.0342,1.0473,False
22,37,12,"(22, 37, 12)",-2.1226,0.039338,-0.5414,1.0218,1.0373,False
71,41,19,"(71, 41, 19)",-2.1198,0.039357,-0.5475,1.0387,1.0484,False
15,58,12,"(15, 58, 12)",-2.1219,0.039361,-0.5423,1.0071,1.0248,False
50,12,16,"(50, 12, 16)",2.1313,0.039362,0.6211,1.03,1.0118,True
19,83,12,"(19, 83, 12)",-2.1421,0.039363,-0.5202,1.0314,1.0479,False
34,13,10,"(34, 13, 10)",-2.1207,0.039366,-0.5447,1.0299,1.0458,False
57,43,31,"(57, 43, 31)",-2.1428,0.039391,-0.5194,1.0219,1.0482,False
51,33,17,"(51, 33, 17)",-2.1294,0.039399,-0.5303,1.0438,1.0523,False
60,57,23,"(60, 57, 23)",-2.1375,0.039406,-0.523,1.0253,1.0438,False
17,31,9,"(17, 31, 9)",2.1605,0.039408,0.6794,1.0366,1.0133,True
50,19,13,"(50, 19, 13)",-2.1219,0.039423,-0.5407,1.0282,1.0417,False
24,16,14,"(24, 16, 14)",-2.1176,0.039427,-0.5524,1.0361,1.0475,False
15,58,13,"(15, 58, 13)",-2.1162,0.039434,-0.5668,1.0091,1.025,False
49,90,21,"(49, 90, 21)",-2.1486,0.039445,-0.5157,0.9925,1.0392,False
23,27,2,"(23, 27, 2)",-2.1251,0.039447,-0.6078,1.0232,1.0388,False
16,32,19,"(16, 32, 19)",-2.1308,0.039465,-0.528,1.0111,1.034,False
4,39,19,"(4, 39, 19)",2.155,0.039465,0.6706,1.0423,1.0268,True
46,26,12,"(46, 26, 12)",2.155,0.039469,0.6706,1.0356,1.0186,True
32,95,17,"(32, 95, 17)",-2.1369,0.03947,-0.5227,1.0281,1.0467,False
67,71,15,"(67, 71, 15)",2.1236,0.039497,0.605,1.0463,1.0382,True
16,61,19,"(16, 61, 19)",-2.1153,0.039518,-0.5632,1.0414,1.049,False
69,52,13,"(69, 52, 13)",2.1882,0.039525,0.7285,1.051,1.0332,True
11,58,18,"(11, 58, 18)",-2.118,0.039527,-0.5872,1.0337,1.0423,False
15,58,22,"(15, 58, 22)",-2.1255,0.039534,-0.5327,1.0383,1.0503,False
22,24,23,"(22, 24, 23)",2.1422,0.039536,0.6479,1.0275,1.0063,True
32,20,1,"(32, 20, 1)",2.1398,0.039543,0.6432,1.0319,1.0098,True
70,34,18,"(70, 34, 18)",2.1572,0.039551,0.676,1.0449,1.0301,True
36,39,7,"(36, 39, 7)",-2.1262,0.039554,-0.5315,0.9807,1.0183,False
52,31,18,"(52, 31, 18)",-2.1147,0.039562,-0.5656,1.0326,1.0437,False
23,81,24,"(23, 81, 24)",-2.1436,0.039563,-0.5173,0.9909,1.039,False
37,22,2,"(37, 22, 2)",2.1301,0.03957,0.6231,1.0081,0.986,True
10,67,22,"(10, 67, 22)",2.1484,0.039583,0.6604,1.0405,1.0279,True
8,37,18,"(8, 37, 18)",-2.1232,0.039584,-0.5349,1.0264,1.0407,False
7,39,25,"(7, 39, 25)",-2.141,0.039591,-0.5186,1.0345,1.049,False
53,84,12,"(53, 84, 12)",-2.1212,0.039605,-0.5376,1.0294,1.0484,False
52,59,8,"(52, 59, 8)",-2.1434,0.039607,-0.517,1.0095,1.0457,False
51,13,19,"(51, 13, 19)",2.1632,0.039612,0.6875,1.0332,1.0086,True
22,24,27,"(22, 24, 27)",2.1197,0.039615,0.5969,1.053,1.0459,True
33,25,20,"(33, 25, 20)",-2.1159,0.039618,-0.5502,1.0362,1.045,False
56,47,30,"(56, 47, 30)",-2.1148,0.03962,-0.5552,1.01,1.0293,False
35,32,14,"(35, 32, 14)",-2.1168,0.039628,-0.5868,1.0279,1.039,False
43,65,20,"(43, 65, 20)",-2.115,0.039628,-0.5539,1.0411,1.0463,False
57,26,17,"(57, 26, 17)",-2.131,0.039634,-0.5255,1.0211,1.0368,False
21,11,12,"(21, 11, 12)",2.1367,0.03964,0.6388,1.0368,1.0187,True
12,57,12,"(12, 57, 12)",-2.1231,0.039642,-0.534,1.0165,1.0322,False
15,69,18,"(15, 69, 18)",-2.1138,0.039648,-0.5629,1.0284,1.0409,False
48,33,27,"(48, 33, 27)",-2.1162,0.039661,-0.5471,1.0001,1.0193,False
40,33,13,"(40, 33, 13)",-2.1399,0.039669,-0.5185,1.0118,1.0324,False
43,52,23,"(43, 52, 23)",-2.1248,0.039679,-0.5311,1.0436,1.0506,False
39,56,28,"(39, 56, 28)",-2.1292,0.039693,-0.5264,1.0265,1.0421,False
45,50,19,"(45, 50, 19)",-2.1166,0.039695,-0.5449,1.0315,1.046,False
36,40,8,"(36, 40, 8)",-2.1167,0.039707,-0.5443,0.962,1.0071,False
49,85,21,"(49, 85, 21)",-2.1222,0.039711,-0.534,1.0205,1.0417,False
34,16,4,"(34, 16, 4)",2.1306,0.039747,0.6281,1.0334,1.0155,True
30,46,16,"(30, 46, 16)",2.1654,0.039767,0.694,1.0031,0.9701,True
18,82,12,"(18, 82, 12)",-2.1377,0.039768,-0.5189,1.0252,1.0455,False
33,33,14,"(33, 33, 14)",-2.1126,0.03977,-0.5595,1.0423,1.0504,False
8,76,14,"(8, 76, 14)",-2.1387,0.039793,-0.518,1.0018,1.0382,False
38,80,23,"(38, 80, 23)",-2.1188,0.039796,-0.5375,1.0191,1.0348,False
49,92,16,"(49, 92, 16)",-2.1378,0.039809,-0.5184,1.0236,1.0432,False
18,64,21,"(18, 64, 21)",-2.1132,0.039819,-0.5512,1.0352,1.0472,False
18,84,17,"(18, 84, 17)",-2.1268,0.039828,-0.5268,1.0235,1.0425,False
25,42,17,"(25, 42, 17)",2.1431,0.039828,0.655,1.0031,0.982,True
22,68,20,"(22, 68, 20)",-2.1194,0.039838,-0.5357,1.0069,1.0285,False
46,33,20,"(46, 33, 20)",2.1236,0.039839,0.614,1.0158,0.9991,True
36,27,17,"(36, 27, 17)",-2.1126,0.039842,-0.5533,1.0221,1.0386,False
13,79,21,"(13, 79, 21)",-2.1352,0.039842,-0.5197,1.0081,1.0421,False
48,47,22,"(48, 47, 22)",-2.1166,0.039843,-0.5406,1.02,1.034,False
71,55,24,"(71, 55, 24)",-2.1179,0.039888,-0.537,1.0423,1.0529,False
17,48,26,"(17, 48, 26)",-2.111,0.039896,-0.5631,1.0437,1.0505,False
28,74,23,"(28, 74, 23)",-2.1473,0.039897,-0.5125,1.0349,1.0554,False
49,48,14,"(49, 48, 14)",-2.1162,0.039934,-0.5391,0.9952,1.0213,False
30,8,14,"(30, 8, 14)",2.1675,0.039942,0.7004,1.0321,1.0055,True
29,60,27,"(29, 60, 27)",-2.1158,0.039953,-0.5394,1.0187,1.0383,False
20,69,19,"(20, 69, 19)",-2.1109,0.039976,-0.5541,1.0282,1.0391,False
22,20,25,"(22, 20, 25)",2.1792,0.039978,0.7208,1.0461,1.0242,True
33,60,30,"(33, 60, 30)",2.162,0.039999,0.692,1.0483,1.0359,True
41,58,32,"(41, 58, 32)",-2.1471,0.040007,-0.5117,1.015,1.051,False
32,22,8,"(32, 22, 8)",-2.1262,0.040015,-0.5248,1.0256,1.0473,False
56,14,10,"(56, 14, 10)",-2.1309,0.040025,-0.5209,1.0296,1.0475,False
62,22,21,"(62, 22, 21)",2.1441,0.040044,0.6608,1.0431,1.0287,True
33,76,23,"(33, 76, 23)",-2.1115,0.040048,-0.5826,1.0115,1.0306,False
68,68,18,"(68, 68, 18)",-2.1178,0.040053,-0.5339,1.0398,1.0502,False
43,77,23,"(43, 77, 23)",-2.111,0.040068,-0.5482,1.0403,1.0513,False
49,70,25,"(49, 70, 25)",-2.1088,0.040098,-0.5649,1.0337,1.0455,False
39,66,24,"(39, 66, 24)",-2.1163,0.040114,-0.5349,1.021,1.0379,False
43,55,32,"(43, 55, 32)",-2.1299,0.040121,-0.5205,1.0268,1.0468,False
74,43,19,"(74, 43, 19)",-2.1084,0.040137,-0.5647,1.038,1.0464,False
51,85,12,"(51, 85, 12)",-2.1441,0.040141,-0.512,0.9942,1.0446,False
48,26,10,"(48, 26, 10)",-2.1097,0.040141,-0.5781,1.0086,1.0265,False
63,40,11,"(63, 40, 11)",2.1621,0.040146,0.6946,1.0384,0.9637,True
43,52,18,"(43, 52, 18)",-2.1124,0.040152,-0.5413,1.0145,1.0279,False
32,36,7,"(32, 36, 7)",-2.1098,0.040153,-0.5794,1.0024,1.0252,False
15,77,20,"(15, 77, 20)",-2.121,0.040155,-0.528,1.0314,1.0458,False
46,15,12,"(46, 15, 12)",-2.1174,0.040171,-0.5322,1.0243,1.0415,False
49,36,12,"(49, 36, 12)",-2.1099,0.040172,-0.5478,1.01,1.0271,False
47,73,17,"(47, 73, 17)",-2.1275,0.040187,-0.5216,1.0487,1.0566,False
18,32,11,"(18, 32, 11)",-2.1084,0.040189,-0.5543,1.0131,1.0319,False
42,15,19,"(42, 15, 19)",-2.1111,0.040201,-0.5876,1.021,1.0367,False
39,44,11,"(39, 44, 11)",2.1253,0.040217,0.6267,0.9762,0.9291,True
67,56,22,"(67, 56, 22)",-2.1189,0.040222,-0.5294,1.0455,1.053,False
28,46,21,"(28, 46, 21)",-2.1101,0.040223,-0.5452,0.9868,1.0054,False
13,79,20,"(13, 79, 20)",-2.1091,0.040235,-0.548,1.0188,1.0374,False
59,17,4,"(59, 17, 4)",2.1533,0.040253,0.681,1.0356,1.0044,True
18,62,19,"(18, 62, 19)",-2.1124,0.04029,-0.5377,1.0409,1.0473,False
26,81,23,"(26, 81, 23)",-2.1314,0.040305,-0.5175,1.0374,1.0519,False
21,52,26,"(21, 52, 26)",-2.1073,0.040308,-0.5526,1.014,1.0301,False
53,83,12,"(53, 83, 12)",-2.1195,0.040338,-0.5269,1.0273,1.0486,False
52,85,22,"(52, 85, 22)",-2.1189,0.040339,-0.5276,1.02,1.0409,False
66,29,20,"(66, 29, 20)",-2.1078,0.040341,-0.5482,1.0309,1.0426,False
63,21,17,"(63, 21, 17)",2.1457,0.040351,0.6691,1.0381,1.0204,True
26,31,30,"(26, 31, 30)",2.1313,0.04036,0.6421,1.0536,1.0455,True
54,13,21,"(54, 13, 21)",2.1167,0.040361,0.6096,1.0523,1.0451,True
57,60,27,"(57, 60, 27)",2.1403,0.040366,0.6595,1.0384,1.0212,True
14,31,20,"(14, 31, 20)",-2.1112,0.04038,-0.5378,1.0395,1.0515,False
35,77,26,"(35, 77, 26)",-2.1164,0.040383,-0.5299,1.0367,1.0476,False
9,53,23,"(9, 53, 23)",-2.1224,0.040384,-0.5234,1.0308,1.0441,False
11,63,24,"(11, 63, 24)",2.1208,0.040397,0.6204,1.0468,1.0385,True
5,42,24,"(5, 42, 24)",-2.12,0.040404,-0.5255,1.0392,1.0507,False
47,43,22,"(47, 43, 22)",-2.1184,0.040423,-0.5269,1.0384,1.048,False
43,20,23,"(43, 20, 23)",2.1463,0.040426,0.6715,1.0456,1.0326,True
57,50,29,"(57, 50, 29)",-2.1069,0.040432,-0.5474,1.0329,1.046,False
21,69,19,"(21, 69, 19)",-2.1102,0.040437,-0.5384,1.0254,1.039,False
37,21,21,"(37, 21, 21)",2.1157,0.040458,0.6096,1.0384,1.0281,True
42,42,10,"(42, 42, 10)",2.1208,0.04047,0.622,0.9808,0.9407,True
59,33,26,"(59, 33, 26)",2.1424,0.040483,0.6654,1.0549,1.0488,True
36,47,16,"(36, 47, 16)",-2.1062,0.040488,-0.5476,1.0054,1.0208,False
22,89,16,"(22, 89, 16)",-2.1079,0.0405,-0.5419,1.0309,1.0453,False
20,88,15,"(20, 88, 15)",-2.1245,0.0405,-0.5203,1.0322,1.0462,False
31,25,8,"(31, 25, 8)",-2.1072,0.040518,-0.5434,1.0393,1.0497,False
27,67,15,"(27, 67, 15)",2.1753,0.040533,0.7233,1.0409,1.0129,True
56,19,10,"(56, 19, 10)",-2.1242,0.040568,-0.5197,1.0328,1.0483,False
48,43,26,"(48, 43, 26)",2.1337,0.040574,0.6508,0.9914,0.9664,True
27,48,22,"(27, 48, 22)",2.1142,0.040577,0.6088,0.9316,0.8976,True
64,57,21,"(64, 57, 21)",-2.1036,0.040581,-0.5581,1.0062,1.0219,False
56,23,16,"(56, 23, 16)",-2.1072,0.040595,-0.5407,1.0165,1.0291,False
21,58,27,"(21, 58, 27)",-2.1035,0.040595,-0.5566,1.0019,1.0243,False
29,72,23,"(29, 72, 23)",-2.1067,0.040597,-0.542,0.9979,1.0344,False
29,36,24,"(29, 36, 24)",2.1342,0.040613,0.6524,1.0143,0.9969,True
40,61,22,"(40, 61, 22)",-2.1132,0.040627,-0.6075,1.0414,1.0487,False
58,33,28,"(58, 33, 28)",-2.1088,0.040638,-0.5363,1.0315,1.0436,False
13,27,24,"(13, 27, 24)",2.1381,0.040638,0.6602,1.0442,1.0307,True
54,21,2,"(54, 21, 2)",-2.1053,0.040654,-0.5439,1.0281,1.0425,False
6,33,14,"(6, 33, 14)",2.1474,0.040659,0.6774,1.0409,0.981,True
38,44,8,"(38, 44, 8)",2.1613,0.040661,0.7017,0.9777,0.9079,True
8,53,23,"(8, 53, 23)",-2.1284,0.040666,-0.5158,1.0353,1.049,False
50,11,21,"(50, 11, 21)",2.1192,0.040666,0.6227,1.0489,1.0393,True
29,47,31,"(29, 47, 31)",-2.1323,0.040673,-0.5135,1.0227,1.0489,False
58,26,10,"(58, 26, 10)",-2.1037,0.040674,-0.5491,1.0178,1.0355,False
24,20,21,"(24, 20, 21)",-2.1241,0.040682,-0.5186,1.0273,1.0456,False
40,56,18,"(40, 56, 18)",-2.1221,0.04069,-0.52,1.052,1.061,False
48,21,14,"(48, 21, 14)",-2.1031,0.040708,-0.5504,1.0202,1.0332,False
41,41,5,"(41, 41, 5)",2.1449,0.040738,0.6743,0.9928,0.9387,True
44,54,29,"(44, 54, 29)",2.1312,0.040768,0.6495,1.0415,1.0275,True
60,24,23,"(60, 24, 23)",2.1164,0.040779,0.6189,1.0348,1.0202,True
30,45,11,"(30, 45, 11)",2.1403,0.040795,0.6669,1.0284,1.0042,True
61,82,10,"(61, 82, 10)",-2.1363,0.040813,-0.5102,1.0292,1.0581,False
18,65,23,"(18, 65, 23)",-2.1186,0.040815,-0.5214,1.0357,1.048,False
11,40,19,"(11, 40, 19)",-2.1058,0.040834,-0.5375,1.026,1.0414,False
56,53,30,"(56, 53, 30)",-2.1142,0.040858,-0.525,1.0431,1.0529,False
56,26,27,"(56, 26, 27)",-2.1111,0.040861,-0.5284,1.0457,1.0541,False
25,44,22,"(25, 44, 22)",2.1578,0.040898,0.6994,0.9098,0.846,True
27,23,18,"(27, 23, 18)",-2.1047,0.040898,-0.5903,1.0377,1.0454,False
16,37,27,"(16, 37, 27)",2.1093,0.04091,0.6044,1.0524,1.046,True
5,36,22,"(5, 36, 22)",2.1209,0.04091,0.6316,1.0427,1.0302,True
47,15,13,"(47, 15, 13)",-2.1119,0.040913,-0.5268,1.0138,1.033,False
62,47,21,"(62, 47, 21)",-2.0999,0.040917,-0.5645,1.0212,1.0348,False
28,36,8,"(28, 36, 8)",-2.1007,0.040917,-0.5504,1.0176,1.0327,False
33,52,20,"(33, 52, 20)",-2.1084,0.040924,-0.531,1.0417,1.0513,False
53,28,5,"(53, 28, 5)",2.1366,0.040931,0.6625,1.0311,0.9981,True
28,32,1,"(28, 32, 1)",-2.1026,0.040951,-0.5418,1.0061,1.0279,False
49,67,20,"(49, 67, 20)",2.1322,0.040953,0.6547,1.0176,0.9888,True
28,24,10,"(28, 24, 10)",2.1542,0.040966,0.6943,1.0213,0.9869,True
22,21,2,"(22, 21, 2)",-2.112,0.040973,-0.5257,1.0075,1.035,False
42,25,7,"(42, 25, 7)",2.1094,0.040977,0.6066,1.0394,1.0266,True
28,16,7,"(28, 16, 7)",2.1433,0.040991,0.6757,1.0376,1.0192,True
46,52,23,"(46, 52, 23)",-2.0989,0.040998,-0.562,1.0076,1.0196,False
37,59,19,"(37, 59, 19)",-2.1009,0.040999,-0.5453,1.0477,1.0546,False
13,71,24,"(13, 71, 24)",-2.1136,0.041023,-0.5233,1.0276,1.0454,False
28,13,10,"(28, 13, 10)",-2.1038,0.041032,-0.5366,1.0278,1.0409,False
25,73,16,"(25, 73, 16)",-2.1075,0.041034,-0.5303,1.0468,1.0537,False
49,38,26,"(49, 38, 26)",2.1223,0.041038,0.637,1.0064,0.9777,True
50,13,16,"(50, 13, 16)",2.1264,0.041056,0.6455,1.0358,1.0187,True
23,22,20,"(23, 22, 20)",-2.0984,0.041063,-0.5661,1.0206,1.0336,False
13,41,25,"(13, 41, 25)",2.1535,0.041069,0.6948,1.047,1.0367,True
28,47,17,"(28, 47, 17)",2.1568,0.04107,0.7005,0.9062,0.8326,True
24,9,9,"(24, 9, 9)",2.1361,0.041072,0.664,1.0514,1.0391,True
35,91,20,"(35, 91, 20)",-2.1189,0.041086,-0.518,1.0055,1.0379,False
21,24,4,"(21, 24, 4)",2.1581,0.041092,0.7032,1.0477,1.0317,True
18,17,19,"(18, 17, 19)",2.1065,0.041115,0.6023,1.0434,1.034,True
22,10,13,"(22, 10, 13)",2.1267,0.041125,0.6473,1.0357,1.0197,True
63,71,25,"(63, 71, 25)",-2.1246,0.041127,-0.5137,1.0185,1.0486,False
43,56,17,"(43, 56, 17)",-2.0974,0.041144,-0.5589,1.0114,1.0266,False
5,62,13,"(5, 62, 13)",-2.1041,0.041152,-0.5333,1.0337,1.0455,False
35,45,30,"(35, 45, 30)",-2.1012,0.041174,-0.5385,1.0236,1.0392,False
45,55,25,"(45, 55, 25)",-2.1088,0.041174,-0.5263,1.0211,1.0363,False
40,84,19,"(40, 84, 19)",-2.0978,0.041195,-0.5489,1.0144,1.0332,False
50,34,17,"(50, 34, 17)",-2.111,0.04121,-0.5234,1.0451,1.052,False
51,83,18,"(51, 83, 18)",-2.1088,0.041214,-0.5256,1.0066,1.0362,False
25,78,22,"(25, 78, 22)",-2.0969,0.041214,-0.5542,1.0347,1.0467,False
25,82,21,"(25, 82, 21)",2.1091,0.04122,0.6116,1.0488,1.0403,True
40,22,2,"(40, 22, 2)",2.115,0.041223,0.6253,1.011,0.9904,True
10,34,18,"(10, 34, 18)",-2.0999,0.041232,-0.5398,1.0383,1.0485,False
23,65,20,"(23, 65, 20)",-2.0963,0.041245,-0.558,1.0098,1.0275,False
43,32,5,"(43, 32, 5)",-2.0977,0.04126,-0.546,1.018,1.0362,False
25,18,20,"(25, 18, 20)",-2.1091,0.041266,-0.5246,1.0402,1.0534,False
18,64,22,"(18, 64, 22)",-2.0979,0.041269,-0.5448,1.0346,1.0446,False
68,37,20,"(68, 37, 20)",2.1186,0.041271,0.6339,1.0509,1.0435,True
22,69,20,"(22, 69, 20)",-2.0967,0.041272,-0.5503,1.0012,1.0241,False
18,55,16,"(18, 55, 16)",2.1471,0.04129,0.6873,1.0057,0.9788,True
