x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
63,11,12,"(63, 11, 12)",-2.1032,0.040931,-0.5862,0.0343,0.1544,False
36,81,26,"(36, 81, 26)",-2.1004,0.040938,-0.5725,0.0512,0.2043,False
6,22,10,"(6, 22, 10)",-2.1412,0.040954,-0.6713,-0.0429,0.0448,False
36,40,14,"(36, 40, 14)",-2.0993,0.040966,-0.5622,-0.0199,0.1269,False
17,40,31,"(17, 40, 31)",2.106,0.040972,0.5969,0.131,-0.0142,True
50,57,30,"(50, 57, 30)",-2.0996,0.040974,-0.5688,-0.0015,0.1183,False
33,36,1,"(33, 36, 1)",2.126,0.040975,0.6432,0.1154,-0.0418,True
54,49,28,"(54, 49, 28)",-2.0995,0.040993,-0.5697,-0.0477,0.0947,False
52,61,23,"(52, 61, 23)",-2.1087,0.040998,-0.6052,0.0113,0.117,False
76,43,24,"(76, 43, 24)",-2.1033,0.041009,-0.5892,0.0037,0.1437,False
70,66,2,"(70, 66, 2)",2.1086,0.041009,0.5292,0.0541,-0.0239,True
70,71,3,"(70, 71, 3)",-2.1072,0.041009,-0.6013,-0.0494,0.0286,False
22,73,7,"(22, 73, 7)",-2.0987,0.041017,-0.5599,0.0108,0.16,False
37,18,22,"(37, 18, 22)",-2.1046,0.04102,-0.5353,0.0572,0.2082,False
31,35,0,"(31, 35, 0)",-2.1121,0.041027,-0.6146,-0.0149,0.1433,False
13,72,19,"(13, 72, 19)",2.0994,0.04103,0.5718,0.2005,0.0409,True
1,49,14,"(1, 49, 14)",-2.1088,0.041039,-0.6066,0.0271,0.1831,False
50,95,14,"(50, 95, 14)",-2.099,0.041048,-0.5517,0.0319,0.1643,False
50,40,5,"(50, 40, 5)",2.1162,0.041063,0.6246,0.115,-0.0407,True
43,69,20,"(43, 69, 20)",-2.1356,0.041073,-0.6631,0.0434,0.2063,False
59,15,28,"(59, 15, 28)",2.0993,0.041074,0.5747,0.1397,0.0031,True
22,74,15,"(22, 74, 15)",2.1028,0.041084,0.59,0.1784,0.0187,True
61,22,9,"(61, 22, 9)",-2.0981,0.041084,-0.5647,-0.0223,0.1367,False
65,56,27,"(65, 56, 27)",-2.1032,0.041089,-0.5917,0.0022,0.1601,False
9,53,21,"(9, 53, 21)",-2.1059,0.041092,-0.6001,0.0218,0.1356,False
64,51,15,"(64, 51, 15)",-2.1055,0.041105,-0.5993,-0.0012,0.1228,False
47,22,30,"(47, 22, 30)",-2.1104,0.041118,-0.6124,0.0791,0.2151,False
26,42,11,"(26, 42, 11)",2.1334,0.041129,0.66,0.0992,-0.0432,True
59,68,3,"(59, 68, 3)",-2.1144,0.04113,-0.622,0.0122,0.1432,False
9,73,20,"(9, 73, 20)",2.0979,0.041132,0.5688,0.0916,-0.0641,True
75,45,14,"(75, 45, 14)",-2.1051,0.041132,-0.5988,0.0277,0.1745,False
38,75,31,"(38, 75, 31)",2.1221,0.041141,0.6385,0.1098,-0.0517,True
29,39,23,"(29, 39, 23)",-2.1059,0.041151,-0.6017,0.0183,0.1408,False
38,55,24,"(38, 55, 24)",-2.1018,0.041161,-0.5374,0.1164,0.2772,False
14,25,5,"(14, 25, 5)",2.0997,0.041162,0.5811,0.1122,-0.0208,True
31,72,23,"(31, 72, 23)",2.1077,0.041179,0.6071,0.1325,0.0049,True
44,29,14,"(44, 29, 14)",-2.0995,0.041199,-0.5422,0.0543,0.1964,False
63,49,32,"(63, 49, 32)",2.1015,0.041199,0.537,0.0886,-0.0308,True
11,71,18,"(11, 71, 18)",2.0986,0.041211,0.5786,0.1032,-0.0421,True
30,3,20,"(30, 3, 20)",-2.0989,0.041227,-0.5805,-0.0182,0.1304,False
22,71,27,"(22, 71, 27)",-2.097,0.041256,-0.5719,0.0421,0.1785,False
66,39,12,"(66, 39, 12)",-2.1075,0.041259,-0.6086,-0.0183,0.1057,False
23,4,22,"(23, 4, 22)",-2.1005,0.041266,-0.5376,-0.0294,0.0165,False
41,56,20,"(41, 56, 20)",-2.1008,0.041272,-0.5896,-0.1382,0.0176,False
68,34,29,"(68, 34, 29)",2.1046,0.041273,0.6015,0.1296,-0.0614,True
15,30,7,"(15, 30, 7)",-2.1002,0.04128,-0.5877,0.0052,0.1323,False
25,24,16,"(25, 24, 16)",2.0969,0.041286,0.5728,0.0577,-0.0756,True
17,20,10,"(17, 20, 10)",-2.1071,0.041288,-0.6084,0.0702,0.209,False
23,46,34,"(23, 46, 34)",2.1001,0.041302,0.5885,0.0628,-0.0882,True
39,53,15,"(39, 53, 15)",2.1064,0.04131,0.6072,0.1795,0.0207,True
45,30,10,"(45, 30, 10)",-2.0963,0.041313,-0.5712,0.0247,0.1605,False
47,50,21,"(47, 50, 21)",2.1081,0.04132,0.6116,0.0408,-0.1008,True
54,61,20,"(54, 61, 20)",2.1068,0.041323,0.6085,0.0591,-0.0526,True
59,82,10,"(59, 82, 10)",-2.0988,0.041327,-0.5844,0.1169,0.261,False
55,35,20,"(55, 35, 20)",-2.117,0.041331,-0.6317,-0.0462,0.069,False
7,45,16,"(7, 45, 16)",-2.1052,0.041343,-0.6049,-0.0819,0.0766,False
66,76,8,"(66, 76, 8)",-2.0957,0.041356,-0.5698,0.011,0.1769,False
29,60,26,"(29, 60, 26)",2.095,0.041365,0.5614,0.0322,-0.1049,True
37,54,24,"(37, 54, 24)",-2.0964,0.041367,-0.5751,0.0233,0.1745,False
48,6,10,"(48, 6, 10)",-2.1048,0.041369,-0.6045,-0.0112,0.1278,False
30,34,9,"(30, 34, 9)",-2.1112,0.041379,-0.6203,0.0581,0.2166,False
29,46,22,"(29, 46, 22)",-2.1064,0.041383,-0.609,-0.0108,0.1211,False
27,51,13,"(27, 51, 13)",-2.1156,0.041391,-0.6301,0.0696,0.2293,False
61,38,9,"(61, 38, 9)",-2.1045,0.041397,-0.6045,0.0066,0.1511,False
13,71,16,"(13, 71, 16)",-2.1291,0.041398,-0.6568,-0.0251,0.1364,False
70,55,22,"(70, 55, 22)",-2.0944,0.041419,-0.5615,0.0085,0.1446,False
22,12,28,"(22, 12, 28)",2.0957,0.041423,0.5747,0.0763,-0.0724,True
31,14,16,"(31, 14, 16)",-2.0952,0.041432,-0.5717,0.0102,0.1588,False
59,73,21,"(59, 73, 21)",-2.0954,0.041432,-0.5474,0.013,0.1597,False
60,16,13,"(60, 16, 13)",-2.0944,0.041437,-0.5646,0.0636,0.2062,False
25,16,13,"(25, 16, 13)",-2.1005,0.041444,-0.5944,0.0562,0.1801,False
45,47,27,"(45, 47, 27)",2.0949,0.041446,0.5491,0.1111,0.0055,True
23,62,13,"(23, 62, 13)",-2.0945,0.041447,-0.5675,-0.0201,0.1021,False
28,76,16,"(28, 76, 16)",-2.1168,0.041465,-0.6341,0.0646,0.1947,False
44,7,25,"(44, 7, 25)",2.1082,0.041473,0.5225,0.0929,-0.0217,True
35,52,15,"(35, 52, 15)",2.1055,0.041479,0.6091,0.1239,-0.016,True
43,48,10,"(43, 48, 10)",2.1035,0.041481,0.6039,0.1285,-0.0064,True
73,60,19,"(73, 60, 19)",-2.0939,0.041484,-0.5645,-0.0041,0.1561,False
33,86,19,"(33, 86, 19)",2.1113,0.041499,0.623,0.2493,0.0772,True
48,91,20,"(48, 91, 20)",-2.1025,0.041516,-0.602,0.0632,0.2265,False
13,83,21,"(13, 83, 21)",-2.12,0.041516,-0.6414,-0.0162,0.1528,False
54,31,2,"(54, 31, 2)",2.095,0.041522,0.5761,0.0988,-0.0172,True
10,29,9,"(10, 29, 9)",-2.1116,0.041527,-0.6242,0.0271,0.1904,False
21,74,27,"(21, 74, 27)",2.1,0.041548,0.5958,0.107,-0.0274,True
57,51,27,"(57, 51, 27)",-2.109,0.041552,-0.619,-0.0629,0.056,False
24,39,16,"(24, 39, 16)",2.1074,0.041556,0.6154,0.0063,-0.124,True
45,62,18,"(45, 62, 18)",2.0964,0.041561,0.5842,0.1767,0.0456,True
46,18,28,"(46, 18, 28)",2.0963,0.041563,0.5838,0.1634,0.0306,True
62,39,30,"(62, 39, 30)",-2.0955,0.041564,-0.5807,-0.0373,0.0944,False
60,34,24,"(60, 34, 24)",2.1149,0.041575,0.6322,0.1466,-0.0261,True
58,55,12,"(58, 55, 12)",2.1109,0.041576,0.6237,0.0663,-0.0653,True
14,75,23,"(14, 75, 23)",2.0951,0.041593,0.5802,0.1716,0.0137,True
15,43,23,"(15, 43, 23)",-2.0969,0.041601,-0.5873,0.0429,0.1642,False
70,48,26,"(70, 48, 26)",-2.0936,0.041604,-0.5731,0.0214,0.1621,False
37,92,23,"(37, 92, 23)",-2.0928,0.041605,-0.5671,0.0896,0.2626,False
11,52,22,"(11, 52, 22)",-2.0955,0.041612,-0.5827,0.0364,0.162,False
14,38,27,"(14, 38, 27)",-2.0989,0.041616,-0.5946,-0.027,0.1376,False
58,44,25,"(58, 44, 25)",-2.1211,0.041631,-0.6457,-0.0474,0.1106,False
64,63,3,"(64, 63, 3)",-2.0988,0.041631,-0.5946,0.0658,0.1916,False
50,29,33,"(50, 29, 33)",-2.0958,0.041638,-0.585,0.0488,0.1801,False
33,38,19,"(33, 38, 19)",-2.1135,0.041664,-0.6311,-0.0794,0.078,False
40,31,28,"(40, 31, 28)",2.094,0.041671,0.5421,0.1455,0.0318,True
74,39,24,"(74, 39, 24)",-2.1036,0.041685,-0.6092,-0.0009,0.1431,False
47,91,14,"(47, 91, 14)",-2.1032,0.041689,-0.6083,0.0814,0.2468,False
21,88,21,"(21, 88, 21)",-2.1053,0.04169,-0.6134,0.0528,0.2108,False
40,52,15,"(40, 52, 15)",2.1053,0.041691,0.6135,0.1437,-0.0074,True
62,53,19,"(62, 53, 19)",-2.109,0.041697,-0.622,-0.0556,0.1011,False
47,47,13,"(47, 47, 13)",-2.1077,0.041707,-0.6195,-0.064,0.0874,False
13,48,26,"(13, 48, 26)",-2.1032,0.041724,-0.6091,-0.0371,0.0889,False
27,21,13,"(27, 21, 13)",-2.0914,0.04173,-0.5654,0.0134,0.1563,False
25,63,7,"(25, 63, 7)",-2.1044,0.041731,-0.6121,0.0287,0.1921,False
68,22,16,"(68, 22, 16)",-2.1121,0.041733,-0.6295,0.0219,0.1573,False
26,19,0,"(26, 19, 0)",-2.0912,0.041738,-0.5536,0.0107,0.1286,False
20,20,1,"(20, 20, 1)",2.0916,0.041739,0.569,0.0758,-0.0603,True
56,21,15,"(56, 21, 15)",-2.1072,0.041742,-0.6191,-0.0785,0.0372,False
41,3,17,"(41, 3, 17)",-2.1136,0.041742,-0.6328,-0.0673,0.0887,False
9,55,22,"(9, 55, 22)",-2.1009,0.041753,-0.6039,-0.0149,0.1123,False
6,49,23,"(6, 49, 23)",-2.0911,0.041759,-0.5521,0.0273,0.1603,False
48,14,18,"(48, 14, 18)",2.0977,0.041769,0.5954,0.1148,-0.0132,True
34,58,21,"(34, 58, 21)",-2.0914,0.04177,-0.5699,-0.0971,0.0546,False
27,67,23,"(27, 67, 23)",-2.0979,0.041779,-0.5963,-0.0475,0.1015,False
64,28,26,"(64, 28, 26)",2.1066,0.041781,0.6184,0.1467,-0.0003,True
32,19,17,"(32, 19, 17)",-2.1026,0.041782,-0.609,0.0899,0.2396,False
56,37,6,"(56, 37, 6)",-2.1117,0.041795,-0.6298,-0.0634,0.0844,False
43,40,22,"(43, 40, 22)",2.0939,0.041802,0.5839,0.2057,0.0715,True
53,25,10,"(53, 25, 10)",-2.0944,0.041814,-0.5861,0.0394,0.1973,False
23,6,21,"(23, 6, 21)",-2.0923,0.041834,-0.5785,-0.0051,0.1294,False
51,38,29,"(51, 38, 29)",-2.0954,0.041841,-0.5905,-0.0033,0.1351,False
49,47,17,"(49, 47, 17)",2.0962,0.041842,0.5929,0.1106,0.0031,True
46,72,28,"(46, 72, 28)",-2.1049,0.041843,-0.616,0.1083,0.2666,False
21,47,13,"(21, 47, 13)",-2.0947,0.041854,-0.5886,-0.0497,0.0639,False
30,15,30,"(30, 15, 30)",2.1114,0.04186,0.6304,0.0284,-0.1127,True
53,73,18,"(53, 73, 18)",-2.1047,0.041887,-0.6164,-0.0568,0.0678,False
38,32,3,"(38, 32, 3)",-2.1005,0.04189,-0.6064,-0.0298,0.122,False
61,49,8,"(61, 49, 8)",2.0924,0.041904,0.5817,0.0399,-0.0884,True
56,10,7,"(56, 10, 7)",-2.0929,0.041908,-0.584,0.0275,0.1582,False
33,13,5,"(33, 13, 5)",2.1072,0.041914,0.6225,0.095,-0.0576,True
58,28,31,"(58, 28, 31)",-2.0949,0.041915,-0.5913,0.0726,0.2078,False
54,76,18,"(54, 76, 18)",-2.0944,0.041916,-0.5897,-0.0806,0.0601,False
28,90,17,"(28, 90, 17)",-2.0989,0.041917,-0.6029,0.0352,0.1525,False
57,34,30,"(57, 34, 30)",-2.1022,0.041953,-0.612,0.0103,0.1271,False
56,27,32,"(56, 27, 32)",2.1026,0.041959,0.6131,0.1051,-0.0299,True
65,54,10,"(65, 54, 10)",2.1093,0.041963,0.6281,0.0989,-0.0449,True
60,76,14,"(60, 76, 14)",2.0921,0.041969,0.5832,0.0894,-0.0649,True
61,39,20,"(61, 39, 20)",-2.0931,0.042,-0.5879,-0.0037,0.104,False
51,26,18,"(51, 26, 18)",-2.0882,0.042003,-0.5593,0.0295,0.1684,False
64,32,15,"(64, 32, 15)",-2.1038,0.042009,-0.6171,-0.0278,0.0998,False
30,71,16,"(30, 71, 16)",2.0918,0.042016,0.5839,0.2137,0.0459,True
15,62,27,"(15, 62, 27)",-2.0897,0.042039,-0.5756,0.0537,0.2198,False
61,87,14,"(61, 87, 14)",2.0891,0.042047,0.5445,0.0887,-0.0413,True
52,22,22,"(52, 22, 22)",-2.1097,0.04205,-0.6306,-0.0259,0.1164,False
53,22,2,"(53, 22, 2)",-2.0882,0.042071,-0.5687,0.0016,0.1493,False
72,35,22,"(72, 35, 22)",-2.1049,0.042095,-0.6213,0.0428,0.172,False
32,70,21,"(32, 70, 21)",2.0969,0.042099,0.6022,0.2057,0.0797,True
35,28,18,"(35, 28, 18)",2.0892,0.042102,0.5763,0.1897,0.0299,True
25,17,20,"(25, 17, 20)",-2.0927,0.04211,-0.5902,0.0231,0.1815,False
36,55,14,"(36, 55, 14)",-2.098,0.042124,-0.6056,0.0023,0.1558,False
27,56,6,"(27, 56, 6)",-2.0878,0.042127,-0.5703,0.0735,0.2212,False
39,10,20,"(39, 10, 20)",-2.0873,0.042135,-0.5667,0.0781,0.211,False
55,54,24,"(55, 54, 24)",-2.1101,0.042166,-0.6338,-0.0325,0.1142,False
20,50,10,"(20, 50, 10)",-2.1018,0.042173,-0.6158,-0.0119,0.1206,False
20,29,30,"(20, 29, 30)",2.0905,0.042174,0.5847,0.1042,-0.0414,True
40,31,16,"(40, 31, 16)",-2.1112,0.042192,-0.6365,-0.02,0.1554,False
71,54,26,"(71, 54, 26)",-2.0876,0.0422,-0.5733,-0.0081,0.13,False
50,40,32,"(50, 40, 32)",-2.1197,0.042212,-0.6533,-0.0485,0.0972,False
37,64,24,"(37, 64, 24)",-2.1039,0.042212,-0.6216,0.0949,0.2844,False
52,33,28,"(52, 33, 28)",2.0874,0.042215,0.5728,0.107,-0.0145,True
64,69,9,"(64, 69, 9)",2.0878,0.042221,0.5753,0.0855,-0.0668,True
60,85,14,"(60, 85, 14)",2.0975,0.042221,0.6067,0.17,0.019,True
23,93,13,"(23, 93, 13)",-2.0858,0.042226,-0.5567,0.0517,0.1944,False
6,20,20,"(6, 20, 20)",2.0975,0.042231,0.607,0.1652,0.0175,True
25,10,20,"(25, 10, 20)",-2.0872,0.042235,-0.5729,-0.0112,0.1208,False
66,75,22,"(66, 75, 22)",-2.0857,0.042241,-0.5595,0.0775,0.2249,False
58,41,27,"(58, 41, 27)",-2.094,0.042251,-0.5983,-0.0401,0.1137,False
67,51,14,"(67, 51, 14)",-2.0918,0.042252,-0.5917,-0.0239,0.1117,False
29,13,16,"(29, 13, 16)",2.0873,0.042255,0.5745,0.0693,-0.0565,True
59,25,6,"(59, 25, 6)",2.0923,0.042266,0.5936,0.1429,-0.0029,True
43,53,23,"(43, 53, 23)",2.0875,0.042267,0.5761,0.2419,0.1072,True
14,18,14,"(14, 18, 14)",2.1178,0.042283,0.6509,0.1154,-0.0018,True
20,14,5,"(20, 14, 5)",-2.1041,0.042298,-0.6238,-0.0027,0.134,False
22,66,30,"(22, 66, 30)",2.0974,0.042301,0.6084,0.1552,0.0075,True
53,31,9,"(53, 31, 9)",-2.0883,0.042308,-0.5815,0.0383,0.1671,False
32,38,19,"(32, 38, 19)",-2.0963,0.042314,-0.6058,-0.107,0.0338,False
30,44,5,"(30, 44, 5)",-2.0934,0.042317,-0.5982,-0.0193,0.1246,False
6,33,14,"(6, 33, 14)",2.0896,0.042328,0.5869,0.0578,-0.0886,True
68,31,15,"(68, 31, 15)",-2.0867,0.042331,-0.5755,-0.0126,0.1145,False
32,13,8,"(32, 13, 8)",2.1002,0.042352,0.6162,0.1457,0.0028,True
62,57,5,"(62, 57, 5)",-2.1022,0.042356,-0.6207,-0.0329,0.1027,False
33,10,16,"(33, 10, 16)",-2.0911,0.042356,-0.5927,0.1044,0.2581,False
9,40,31,"(9, 40, 31)",-2.0844,0.042362,-0.5564,-0.0707,0.0446,False
22,43,6,"(22, 43, 6)",-2.0972,0.042366,-0.6093,-0.0311,0.1071,False
75,57,16,"(75, 57, 16)",-2.0908,0.042379,-0.5925,0.0605,0.2291,False
1,46,18,"(1, 46, 18)",2.0842,0.042379,0.5538,0.1859,0.0241,True
21,57,21,"(21, 57, 21)",2.099,0.042379,0.614,0.0603,-0.087,True
41,10,7,"(41, 10, 7)",-2.0943,0.042388,-0.6025,-0.0055,0.1483,False
53,39,8,"(53, 39, 8)",-2.0932,0.042396,-0.5999,0.0515,0.212,False
41,42,0,"(41, 42, 0)",2.0865,0.0424,0.5776,0.1184,-0.0457,True
51,63,22,"(51, 63, 22)",-2.0839,0.042402,-0.5564,0.0142,0.1263,False
22,18,19,"(22, 18, 19)",-2.1009,0.042405,-0.6188,-0.0341,0.0853,False
59,46,33,"(59, 46, 33)",2.0854,0.04241,0.5727,0.0883,-0.0387,True
57,13,15,"(57, 13, 15)",-2.0974,0.04242,-0.611,-0.0152,0.1123,False
32,17,14,"(32, 17, 14)",-2.0837,0.042428,-0.5597,0.0221,0.1638,False
35,46,25,"(35, 46, 25)",-2.0898,0.042431,-0.591,0.1391,0.266,False
62,59,5,"(62, 59, 5)",-2.0914,0.04244,-0.5959,0.0059,0.139,False
9,29,23,"(9, 29, 23)",2.0988,0.042446,0.6149,0.1525,-0.0347,True
8,59,19,"(8, 59, 19)",-2.0853,0.042455,-0.5748,-0.0422,0.0877,False
25,88,10,"(25, 88, 10)",-2.0912,0.042456,-0.5959,0.0114,0.1629,False
41,81,20,"(41, 81, 20)",-2.0854,0.042473,-0.5762,0.2028,0.3721,False
76,62,11,"(76, 62, 11)",2.0911,0.042473,0.5278,0.0716,-0.0211,True
62,53,31,"(62, 53, 31)",2.0846,0.042483,0.5723,0.1543,0.0146,True
23,10,27,"(23, 10, 27)",2.0833,0.042485,0.5624,0.0821,-0.034,True
50,20,29,"(50, 20, 29)",-2.0961,0.042491,-0.6094,0.0192,0.1629,False
59,43,16,"(59, 43, 16)",-2.0893,0.042493,-0.5911,-0.0605,0.0612,False
74,62,20,"(74, 62, 20)",-2.0851,0.0425,-0.5757,-0.0291,0.0954,False
35,23,3,"(35, 23, 3)",-2.0929,0.042503,-0.6017,0.0856,0.2134,False
57,23,16,"(57, 23, 16)",-2.0893,0.042511,-0.5918,-0.0805,0.0417,False
64,75,10,"(64, 75, 10)",-2.084,0.042511,-0.5706,0.05,0.2092,False
44,94,14,"(44, 94, 14)",-2.0848,0.042516,-0.5753,0.2316,0.3942,False
18,67,15,"(18, 67, 15)",-2.0987,0.042517,-0.6161,0.049,0.2143,False
11,84,15,"(11, 84, 15)",-2.0838,0.042521,-0.5697,-0.0628,0.0822,False
55,28,29,"(55, 28, 29)",2.0826,0.042528,0.5564,0.1045,-0.0279,True
28,58,27,"(28, 58, 27)",2.0832,0.04253,0.5664,0.0754,-0.0756,True
41,31,21,"(41, 31, 21)",-2.0829,0.042531,-0.564,0.0963,0.2528,False
25,54,12,"(25, 54, 12)",-2.0867,0.042539,-0.5841,-0.0029,0.1377,False
41,32,21,"(41, 32, 21)",-2.0865,0.042564,-0.5841,0.0779,0.2179,False
4,61,18,"(4, 61, 18)",-2.085,0.042585,-0.5789,0.0388,0.1708,False
27,19,5,"(27, 19, 5)",-2.0985,0.04259,-0.6173,-0.0284,0.1382,False
49,92,20,"(49, 92, 20)",-2.0868,0.042604,-0.5866,0.1079,0.2392,False
20,17,21,"(20, 17, 21)",-2.0897,0.042611,-0.5958,0.0134,0.1664,False
45,43,0,"(45, 43, 0)",2.0817,0.042614,0.5571,0.084,-0.0393,True
18,66,27,"(18, 66, 27)",-2.0817,0.04262,-0.5542,0.0757,0.2258,False
4,62,8,"(4, 62, 8)",-2.0823,0.042639,-0.5675,0.0323,0.1598,False
50,72,25,"(50, 72, 25)",2.0931,0.042665,0.6061,0.2108,0.0786,True
37,16,31,"(37, 16, 31)",2.0821,0.042671,0.5686,0.0655,-0.0672,True
46,5,22,"(46, 5, 22)",-2.0816,0.042672,-0.5647,-0.0328,0.1233,False
16,48,10,"(16, 48, 10)",2.0912,0.042673,0.6016,0.0911,-0.0196,True
42,50,7,"(42, 50, 7)",-2.0859,0.04272,-0.5873,0.0368,0.1601,False
5,72,15,"(5, 72, 15)",-2.103,0.042726,-0.6298,-0.0325,0.1459,False
73,66,19,"(73, 66, 19)",-2.0858,0.042727,-0.5871,-0.0027,0.1327,False
36,26,3,"(36, 26, 3)",2.0885,0.042732,0.5958,0.1991,0.065,True
35,22,17,"(35, 22, 17)",2.0929,0.042733,0.6072,0.1724,0.0056,True
19,59,9,"(19, 59, 9)",-2.1052,0.042735,-0.6344,-0.0525,0.0827,False
49,32,20,"(49, 32, 20)",-2.0963,0.042744,-0.6156,-0.016,0.1203,False
68,81,8,"(68, 81, 8)",-2.0932,0.042748,-0.6083,-0.0314,0.0608,False
41,49,6,"(41, 49, 6)",-2.0921,0.042749,-0.6057,0.0106,0.1444,False
27,65,7,"(27, 65, 7)",-2.0932,0.042762,-0.6088,0.0571,0.2165,False
15,74,22,"(15, 74, 22)",2.0835,0.042771,0.5806,0.1568,0.0334,True
57,26,28,"(57, 26, 28)",2.0994,0.04278,0.6231,0.139,0.0043,True
37,36,23,"(37, 36, 23)",2.0839,0.04278,0.5343,0.2551,0.1386,True
18,92,14,"(18, 92, 14)",-2.0802,0.042792,-0.563,0.0078,0.1321,False
36,50,11,"(36, 50, 11)",2.0829,0.04281,0.5797,0.142,0.0185,True
48,40,29,"(48, 40, 29)",-2.0933,0.042811,-0.61,-0.0024,0.1316,False
37,63,18,"(37, 63, 18)",-2.0838,0.042822,-0.5835,-0.0675,0.1007,False
16,54,10,"(16, 54, 10)",2.0833,0.042825,0.5816,0.0384,-0.0691,True
54,84,18,"(54, 84, 18)",2.0856,0.042831,0.5898,0.1959,0.0377,True
18,24,8,"(18, 24, 8)",-2.084,0.042832,-0.5845,0.0108,0.1403,False
43,56,24,"(43, 56, 24)",-2.0805,0.042833,-0.5687,0.0484,0.1877,False
22,10,10,"(22, 10, 10)",-2.0803,0.042849,-0.5687,0.0418,0.1672,False
34,19,12,"(34, 19, 12)",2.0807,0.042853,0.5711,0.0939,-0.0404,True
46,9,18,"(46, 9, 18)",-2.0907,0.042858,-0.6047,0.0275,0.1788,False
52,32,11,"(52, 32, 11)",-2.0929,0.042881,-0.6105,-0.0071,0.1531,False
18,19,11,"(18, 19, 11)",-2.0898,0.042888,-0.6031,0.0134,0.1517,False
3,59,11,"(3, 59, 11)",2.0799,0.042895,0.5688,0.1931,0.0149,True
36,56,17,"(36, 56, 17)",-2.0892,0.042897,-0.6017,0.0408,0.2195,False
22,70,18,"(22, 70, 18)",-2.098,0.042902,-0.6225,-0.0676,0.0759,False
70,17,21,"(70, 17, 21)",-2.0843,0.042903,-0.5877,-0.0227,0.055,False
66,85,8,"(66, 85, 8)",2.0802,0.042906,0.5414,0.105,-0.0011,True
49,5,11,"(49, 5, 11)",-2.0882,0.042914,-0.5995,-0.0097,0.1282,False
2,61,18,"(2, 61, 18)",-2.0835,0.042916,-0.5857,0.0036,0.1243,False
46,41,17,"(46, 41, 17)",2.0819,0.042929,0.5802,0.1222,-0.0427,True
6,41,16,"(6, 41, 16)",-2.0866,0.042941,-0.5959,0.0738,0.2089,False
52,64,29,"(52, 64, 29)",-2.1122,0.042953,-0.652,0.0197,0.153,False
51,12,16,"(51, 12, 16)",2.0781,0.042962,0.5568,0.0706,-0.0325,True
49,56,26,"(49, 56, 26)",2.0886,0.042966,0.6019,0.0528,-0.0866,True
54,25,31,"(54, 25, 31)",-2.0866,0.04297,-0.5966,-0.0015,0.1535,False
23,26,23,"(23, 26, 23)",-2.0825,0.042977,-0.584,-0.0245,0.0938,False
26,16,14,"(26, 16, 14)",-2.078,0.042981,-0.5517,0.0463,0.1818,False
6,60,18,"(6, 60, 18)",-2.0794,0.04299,-0.5717,-0.0112,0.1629,False
43,50,34,"(43, 50, 34)",-2.0813,0.04299,-0.58,0.0369,0.1975,False
24,40,31,"(24, 40, 31)",-2.0836,0.042996,-0.5885,0.027,0.1576,False
7,33,14,"(7, 33, 14)",2.1039,0.043004,0.6368,0.0403,-0.0902,True
29,24,10,"(29, 24, 10)",-2.079,0.043008,-0.5706,-0.0144,0.1105,False
40,34,16,"(40, 34, 16)",-2.0828,0.043014,-0.5863,-0.1017,0.0898,False
75,28,22,"(75, 28, 22)",2.0973,0.043027,0.6236,0.111,-0.0296,True
71,25,15,"(71, 25, 15)",-2.0789,0.04303,-0.5712,0.0554,0.1756,False
25,57,26,"(25, 57, 26)",-2.0863,0.043035,-0.5976,0.029,0.1831,False
49,67,24,"(49, 67, 24)",-2.0997,0.043035,-0.6288,-0.0103,0.1216,False
47,67,27,"(47, 67, 27)",-2.0889,0.043038,-0.6044,-0.0674,0.0648,False
29,44,7,"(29, 44, 7)",2.0965,0.043062,0.6225,0.1953,0.0163,True
45,6,16,"(45, 6, 16)",-2.0815,0.043068,-0.5836,0.0057,0.1479,False
24,64,28,"(24, 64, 28)",2.0789,0.043069,0.5728,0.1207,-0.0295,True
51,4,15,"(51, 4, 15)",-2.0872,0.043069,-0.6007,0.0056,0.1565,False
21,28,11,"(21, 28, 11)",2.0793,0.043072,0.5749,0.1537,0.0046,True
28,79,26,"(28, 79, 26)",-2.0795,0.04308,-0.5761,0.1881,0.3323,False
29,37,1,"(29, 37, 1)",-2.0995,0.043084,-0.6293,0.0146,0.1847,False
34,16,20,"(34, 16, 20)",-2.0841,0.043085,-0.5925,0.0226,0.1641,False
47,5,21,"(47, 5, 21)",-2.0933,0.043087,-0.616,-0.0286,0.1381,False
8,55,22,"(8, 55, 22)",-2.0862,0.043089,-0.5986,-0.0247,0.1115,False
75,43,21,"(75, 43, 21)",-2.0958,0.043097,-0.6218,-0.0038,0.1577,False
16,16,5,"(16, 16, 5)",-2.0778,0.043099,-0.5428,0.0047,0.1364,False
16,14,15,"(16, 14, 15)",-2.0799,0.043103,-0.5791,0.0163,0.1427,False
18,66,15,"(18, 66, 15)",-2.0871,0.043103,-0.6014,0.0793,0.2351,False
47,68,20,"(47, 68, 20)",-2.0764,0.043125,-0.5559,-0.0346,0.0994,False
22,50,25,"(22, 50, 25)",-2.109,0.043148,-0.6492,-0.051,0.0857,False
41,28,34,"(41, 28, 34)",-2.0803,0.043174,-0.5829,0.0864,0.2159,False
8,34,13,"(8, 34, 13)",-2.0817,0.043176,-0.5878,-0.0027,0.1243,False
