x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
9,35,27,"(9, 35, 27)",3.0365,0.003933,0.7799,0.1496,-0.0645,True
60,27,1,"(60, 27, 1)",3.0429,0.003945,0.8614,0.1287,-0.0594,True
57,25,28,"(57, 25, 28)",3.0416,0.003956,0.8606,0.0889,-0.0873,True
57,53,13,"(57, 53, 13)",3.024,0.003965,0.8116,0.1326,-0.0754,True
45,65,29,"(45, 65, 29)",3.0394,0.00399,0.8614,0.1984,-0.0263,True
41,20,0,"(41, 20, 0)",-3.0614,0.004002,-0.8967,0.0115,0.2431,False
49,18,19,"(49, 18, 19)",3.0254,0.004002,0.8333,0.0665,-0.0879,True
24,80,17,"(24, 80, 17)",3.0308,0.00401,0.8479,0.0603,-0.1186,True
52,38,34,"(52, 38, 34)",3.0268,0.004024,0.7798,0.1102,-0.0762,True
19,28,17,"(19, 28, 17)",3.0262,0.004041,0.8432,0.0947,-0.0558,True
69,47,28,"(69, 47, 28)",3.0356,0.004042,0.8616,0.1128,-0.0805,True
9,43,27,"(9, 43, 27)",3.0159,0.004061,0.8149,0.1305,-0.0396,True
60,76,18,"(60, 76, 18)",3.0169,0.004062,0.8207,0.2067,-0.0214,True
64,62,19,"(64, 62, 19)",3.0149,0.004065,0.8041,0.0132,-0.1824,True
13,72,20,"(13, 72, 20)",3.0148,0.004068,0.8108,0.174,-0.0369,True
61,46,17,"(61, 46, 17)",3.0511,0.004075,0.8898,0.1008,-0.0545,True
27,91,16,"(27, 91, 16)",-3.0273,0.004099,-0.8545,-0.006,0.193,False
59,33,30,"(59, 33, 30)",3.0058,0.004176,0.795,0.1482,-0.0093,True
54,50,21,"(54, 50, 21)",3.0053,0.004177,0.8079,0.1045,-0.0716,True
57,58,27,"(57, 58, 27)",-3.0023,0.00421,-0.8038,-0.0402,0.1374,False
65,57,11,"(65, 57, 11)",-3.0201,0.004214,-0.857,-0.0351,0.1546,False
27,58,24,"(27, 58, 24)",3.0083,0.004229,0.8352,0.0453,-0.1518,True
46,11,27,"(46, 11, 27)",-3.0004,0.004232,-0.8044,-0.0419,0.1463,False
62,22,30,"(62, 22, 30)",-3.0061,0.004242,-0.8322,-0.0967,0.0595,False
57,38,24,"(57, 38, 24)",-3.0055,0.004245,-0.7776,-0.011,0.1528,False
12,41,11,"(12, 41, 11)",3.0026,0.004254,0.7814,0.0793,-0.0562,True
46,11,28,"(46, 11, 28)",-3.0159,0.004267,-0.8564,-0.0935,0.1073,False
68,58,11,"(68, 58, 11)",-3.0184,0.004274,-0.8616,-0.0014,0.2115,False
63,78,18,"(63, 78, 18)",3.0029,0.004277,0.7767,0.1031,-0.0568,True
53,40,11,"(53, 40, 11)",-3.0027,0.00431,-0.8364,0.1096,0.3043,False
50,20,10,"(50, 20, 10)",3.0035,0.004311,0.8384,0.2159,-0.0022,True
18,11,15,"(18, 11, 15)",-2.9928,0.004336,-0.812,-0.0037,0.1913,False
64,23,17,"(64, 23, 17)",3.0026,0.004353,0.8431,0.1736,-0.036,True
67,55,17,"(67, 55, 17)",2.9941,0.004356,0.8227,0.1612,-0.0262,True
9,73,20,"(9, 73, 20)",2.9894,0.004386,0.784,0.1521,-0.0736,True
29,37,28,"(29, 37, 28)",-3.008,0.004386,-0.8574,-0.0308,0.1178,False
23,46,9,"(23, 46, 9)",-3.0047,0.00442,-0.8559,-0.037,0.1376,False
12,82,15,"(12, 82, 15)",2.985,0.004441,0.8138,0.0426,-0.1777,True
66,82,17,"(66, 82, 17)",2.9821,0.004451,0.797,0.1313,-0.0787,True
23,54,11,"(23, 54, 11)",2.991,0.004478,0.8376,0.1731,0.0133,True
58,78,19,"(58, 78, 19)",3.0473,0.004478,0.9212,0.1575,-0.0355,True
57,85,20,"(57, 85, 20)",2.9993,0.004481,0.8537,0.028,-0.1673,True
42,36,24,"(42, 36, 24)",2.9798,0.004502,0.8114,0.3173,0.0981,True
35,27,12,"(35, 27, 12)",2.9802,0.004517,0.8169,0.1039,-0.0604,True
30,37,5,"(30, 37, 5)",-2.9954,0.004518,-0.8514,-0.0435,0.1643,False
25,41,2,"(25, 41, 2)",2.9923,0.004521,0.7599,0.0927,-0.0087,True
50,47,28,"(50, 47, 28)",-2.9907,0.004523,-0.8434,-0.042,0.0951,False
28,70,23,"(28, 70, 23)",-2.9882,0.004531,-0.8396,0.0333,0.22,False
36,27,0,"(36, 27, 0)",-2.9772,0.004531,-0.8094,0.1951,0.371,False
46,29,29,"(46, 29, 29)",-3.0358,0.00456,-0.9134,-0.0472,0.1144,False
47,33,26,"(47, 33, 26)",2.9801,0.004583,0.8297,0.0959,-0.0534,True
32,21,2,"(32, 21, 2)",-2.9945,0.004608,-0.8601,-0.0234,0.1587,False
50,51,20,"(50, 51, 20)",2.9727,0.004609,0.8147,0.1308,-0.022,True
59,73,16,"(59, 73, 16)",2.9819,0.004625,0.84,0.1378,-0.0568,True
29,70,22,"(29, 70, 22)",-2.9832,0.004643,-0.8448,-0.0389,0.1266,False
42,56,11,"(42, 56, 11)",2.9838,0.004656,0.8474,0.1114,-0.0981,True
19,94,14,"(19, 94, 14)",2.9671,0.004657,0.7803,0.2253,0.053,True
17,44,23,"(17, 44, 23)",2.976,0.004687,0.8365,0.1505,-0.0063,True
59,25,19,"(59, 25, 19)",2.9728,0.004687,0.8295,0.0876,-0.0759,True
32,15,8,"(32, 15, 8)",2.9808,0.004701,0.8473,0.1687,-0.0129,True
9,55,14,"(9, 55, 14)",2.9956,0.004709,0.872,0.1208,-0.0854,True
66,57,10,"(66, 57, 10)",-2.983,0.004717,-0.853,-0.0442,0.198,False
31,81,14,"(31, 81, 14)",2.9703,0.004723,0.8296,0.1281,-0.0107,True
48,31,6,"(48, 31, 6)",2.9752,0.004724,0.8399,0.1533,-0.0424,True
53,52,23,"(53, 52, 23)",2.9861,0.004734,0.8598,0.0479,-0.1294,True
54,23,7,"(54, 23, 7)",-2.9573,0.004765,-0.7897,-0.102,0.0867,False
42,79,25,"(42, 79, 25)",-2.9622,0.00477,-0.8174,0.0656,0.2164,False
27,15,11,"(27, 15, 11)",2.9573,0.00477,0.7834,0.1975,-0.0245,True
47,43,11,"(47, 43, 11)",-2.9575,0.004772,-0.7996,-0.0336,0.1763,False
21,32,20,"(21, 32, 20)",-2.9879,0.004782,-0.8674,-0.0313,0.139,False
41,11,24,"(41, 11, 24)",2.9732,0.004783,0.8434,0.2865,0.0142,True
42,11,24,"(42, 11, 24)",2.9568,0.004791,0.8038,0.2659,0.0032,True
23,55,25,"(23, 55, 25)",2.9719,0.004813,0.8445,0.1215,-0.0636,True
29,57,27,"(29, 57, 27)",2.9572,0.004823,0.8134,0.1018,-0.0712,True
30,42,4,"(30, 42, 4)",-3.0064,0.004826,-0.8971,-0.0292,0.1747,False
12,73,20,"(12, 73, 20)",2.9635,0.004838,0.8315,0.2038,-0.0012,True
20,23,19,"(20, 23, 19)",-3.0289,0.004851,-0.9272,0.0096,0.1917,False
16,57,13,"(16, 57, 13)",-2.9518,0.004888,-0.8107,-0.0696,0.1363,False
51,36,0,"(51, 36, 0)",2.959,0.004895,0.8299,0.0999,-0.1003,True
50,21,1,"(50, 21, 1)",-2.9508,0.004896,-0.8089,-0.0031,0.151,False
13,68,26,"(13, 68, 26)",2.9534,0.004896,0.8168,0.2926,0.0625,True
10,75,13,"(10, 75, 13)",2.9676,0.004917,0.8487,0.1727,-0.0612,True
62,40,26,"(62, 40, 26)",-2.945,0.004929,-0.7876,-0.1008,0.0675,False
43,21,14,"(43, 21, 14)",2.9484,0.00493,0.8087,0.1508,-0.0634,True
65,31,25,"(65, 31, 25)",2.9458,0.004941,0.8016,0.124,-0.0201,True
56,32,32,"(56, 32, 32)",2.944,0.004942,0.7838,0.1323,-0.0679,True
32,29,15,"(32, 29, 15)",2.9467,0.004962,0.8102,0.2021,-0.0092,True
45,36,23,"(45, 36, 23)",2.9448,0.004963,0.8042,0.2595,0.0835,True
45,46,31,"(45, 46, 31)",3.0032,0.004963,0.9037,0.0709,-0.1271,True
66,38,28,"(66, 38, 28)",2.9612,0.004968,0.8431,0.0413,-0.1425,True
20,49,13,"(20, 49, 13)",2.9527,0.004984,0.8287,0.1316,-0.0479,True
36,50,27,"(36, 50, 27)",2.9515,0.004993,0.8276,0.1174,-0.0177,True
30,25,18,"(30, 25, 18)",-2.9456,0.005005,-0.8154,0.1167,0.3446,False
58,79,19,"(58, 79, 19)",2.9861,0.005017,0.8853,0.1409,-0.0626,True
24,19,15,"(24, 19, 15)",2.9392,0.005022,0.7968,0.1042,-0.0439,True
30,17,13,"(30, 17, 13)",2.9456,0.00504,0.821,0.1887,0.0131,True
55,25,2,"(55, 25, 2)",2.9916,0.005052,0.8953,0.1854,0.0019,True
43,65,31,"(43, 65, 31)",2.9491,0.00506,0.8313,0.1504,-0.0558,True
62,10,19,"(62, 10, 19)",-2.9586,0.005074,-0.8499,-0.1302,0.0314,False
46,49,9,"(46, 49, 9)",2.9789,0.005086,0.881,0.1825,-0.0225,True
25,88,10,"(25, 88, 10)",-2.9332,0.005092,-0.7798,-0.0496,0.0859,False
61,31,20,"(61, 31, 20)",2.9954,0.005094,0.9035,0.1835,-0.002,True
30,47,13,"(30, 47, 13)",-2.9424,0.005098,-0.8223,0.0011,0.216,False
52,42,19,"(52, 42, 19)",-2.9329,0.005118,-0.7979,0.0078,0.1391,False
49,13,23,"(49, 13, 23)",2.952,0.005119,0.8434,0.1045,-0.0876,True
65,39,21,"(65, 39, 21)",-2.9294,0.005146,-0.7867,-0.08,0.054,False
63,11,19,"(63, 11, 19)",-2.9305,0.005147,-0.7962,-0.1138,0.0509,False
55,11,6,"(55, 11, 6)",-2.9715,0.005176,-0.8781,0.0732,0.2994,False
51,24,26,"(51, 24, 26)",-2.9284,0.005181,-0.7968,-0.0549,0.1076,False
6,51,23,"(6, 51, 23)",2.9415,0.005199,0.8332,0.1175,-0.0537,True
63,64,12,"(63, 64, 12)",2.9305,0.005214,0.811,0.0519,-0.131,True
64,53,11,"(64, 53, 11)",2.9244,0.005215,0.7838,0.1122,-0.0492,True
22,29,15,"(22, 29, 15)",2.9312,0.005221,0.814,0.0757,-0.0733,True
10,58,10,"(10, 58, 10)",-2.9808,0.005223,-0.8941,-0.0479,0.172,False
24,26,15,"(24, 26, 15)",2.9249,0.005223,0.7932,0.0923,-0.0754,True
44,5,23,"(44, 5, 23)",-2.9445,0.005252,-0.8441,-0.073,0.1441,False
65,55,24,"(65, 55, 24)",2.9318,0.005268,0.8222,0.1545,-0.0111,True
23,60,18,"(23, 60, 18)",2.9353,0.005278,0.745,0.1126,-0.0386,True
53,42,5,"(53, 42, 5)",2.9214,0.005279,0.7945,0.1325,-0.0101,True
11,48,23,"(11, 48, 23)",2.9241,0.005301,0.8086,0.0452,-0.1191,True
9,75,19,"(9, 75, 19)",2.9294,0.005302,0.749,0.1315,-0.0404,True
59,54,18,"(59, 54, 18)",2.92,0.005303,0.7952,0.0816,-0.0803,True
66,50,15,"(66, 50, 15)",2.9639,0.005307,0.8779,0.1262,-0.0715,True
10,63,28,"(10, 63, 28)",2.9175,0.005333,0.767,0.077,-0.0957,True
62,61,18,"(62, 61, 18)",2.9225,0.005336,0.8102,0.0916,-0.0614,True
32,72,18,"(32, 72, 18)",2.9156,0.005362,0.7923,0.1281,-0.0136,True
60,47,14,"(60, 47, 14)",2.9467,0.005364,0.8579,0.1355,-0.0418,True
20,25,23,"(20, 25, 23)",2.9189,0.005394,0.8102,0.1987,0.0434,True
42,34,1,"(42, 34, 1)",2.9262,0.005395,0.8263,0.1644,-0.0049,True
1,34,23,"(1, 34, 23)",-2.9432,0.005402,-0.8558,-0.1701,0.0485,False
46,86,23,"(46, 86, 23)",2.9395,0.005432,0.8528,0.2677,0.0586,True
63,75,18,"(63, 75, 18)",2.9091,0.005437,0.7742,0.1927,-0.0173,True
39,73,17,"(39, 73, 17)",2.9352,0.005442,0.8468,0.1196,-0.0854,True
49,55,28,"(49, 55, 28)",2.9085,0.005446,0.778,0.0368,-0.0901,True
6,44,17,"(6, 44, 17)",2.9127,0.005458,0.8038,0.1021,-0.0843,True
63,18,19,"(63, 18, 19)",-2.9141,0.005513,-0.8157,-0.0579,0.1054,False
62,46,18,"(62, 46, 18)",2.9137,0.005519,0.8157,0.1811,0.0019,True
66,39,21,"(66, 39, 21)",-2.905,0.005521,-0.7905,-0.1108,0.0503,False
10,31,27,"(10, 31, 27)",-2.9048,0.005555,-0.7976,-0.0257,0.1381,False
54,42,28,"(54, 42, 28)",2.9008,0.005585,0.7894,0.1331,-0.0226,True
48,29,15,"(48, 29, 15)",2.9339,0.005619,0.8599,0.1657,-0.0294,True
52,64,29,"(52, 64, 29)",-2.9334,0.005627,-0.8598,-0.0464,0.1373,False
16,85,7,"(16, 85, 7)",2.8934,0.005681,0.7651,0.071,-0.0213,True
56,69,25,"(56, 69, 25)",-2.9287,0.005703,-0.859,0.028,0.2383,False
67,57,11,"(67, 57, 11)",-2.9433,0.005719,-0.8804,0.0226,0.24,False
27,37,9,"(27, 37, 9)",-2.8873,0.005768,-0.7703,-0.0116,0.1598,False
33,9,22,"(33, 9, 22)",2.8873,0.005778,0.7809,0.1564,-0.0261,True
58,54,12,"(58, 54, 12)",2.8891,0.005795,0.7935,0.1185,-0.0503,True
28,11,11,"(28, 11, 11)",-2.8913,0.005807,-0.802,0.0671,0.2414,False
76,61,9,"(76, 61, 9)",2.8878,0.005814,0.7927,0.1652,-0.0252,True
46,67,29,"(46, 67, 29)",2.8886,0.005818,0.7959,0.2475,0.0448,True
42,29,15,"(42, 29, 15)",-2.8879,0.005837,-0.7973,-0.0078,0.1531,False
5,47,26,"(5, 47, 26)",2.8844,0.00584,0.7854,0.1719,-0.0298,True
1,49,24,"(1, 49, 24)",2.8939,0.005848,0.8134,0.06,-0.1127,True
29,46,26,"(29, 46, 26)",-2.8868,0.005854,-0.7968,-0.059,0.077,False
53,5,16,"(53, 5, 16)",-2.8896,0.00586,-0.8052,0.0547,0.2278,False
53,23,8,"(53, 23, 8)",-2.8814,0.005864,-0.7759,-0.0583,0.0852,False
5,39,19,"(5, 39, 19)",2.8808,0.005877,0.7768,0.1436,-0.068,True
47,18,21,"(47, 18, 21)",-2.911,0.005883,-0.8468,0.0158,0.2293,False
66,55,17,"(66, 55, 17)",2.885,0.005899,0.7989,0.1469,-0.0239,True
13,56,7,"(13, 56, 7)",2.8895,0.005907,0.8109,0.0843,-0.0626,True
10,71,22,"(10, 71, 22)",2.8797,0.005911,0.7829,0.1297,-0.068,True
23,54,26,"(23, 54, 26)",2.8798,0.005912,0.7838,0.1008,-0.1004,True
63,76,18,"(63, 76, 18)",2.8825,0.005917,0.7946,0.1531,-0.0487,True
9,31,27,"(9, 31, 27)",-2.9023,0.00596,-0.8393,-0.0713,0.1291,False
56,37,8,"(56, 37, 8)",2.8871,0.005978,0.8139,0.1414,-0.01,True
47,40,33,"(47, 40, 33)",2.8836,0.005984,0.8072,0.1068,-0.064,True
46,73,16,"(46, 73, 16)",2.8899,0.006009,0.8226,0.0799,-0.0869,True
17,23,1,"(17, 23, 1)",2.8755,0.006032,0.7931,0.2183,0.0308,True
30,40,5,"(30, 40, 5)",-2.9069,0.006047,-0.8532,0.0415,0.2182,False
73,35,27,"(73, 35, 27)",2.9047,0.006053,0.8505,0.0121,-0.163,True
11,63,28,"(11, 63, 28)",2.8726,0.006072,0.7913,0.1106,-0.0929,True
64,13,9,"(64, 13, 9)",2.8765,0.006098,0.8053,0.1636,0.0189,True
18,10,14,"(18, 10, 14)",-2.8948,0.006101,-0.839,0.0311,0.2135,False
36,71,26,"(36, 71, 26)",2.8668,0.006107,0.7747,0.1848,-0.0066,True
5,45,27,"(5, 45, 27)",2.8665,0.00611,0.774,0.1527,-0.0635,True
22,9,7,"(22, 9, 7)",-2.8697,0.006112,-0.7893,0.1074,0.3064,False
60,46,15,"(60, 46, 15)",2.8798,0.006113,0.8138,0.0579,-0.0943,True
62,66,29,"(62, 66, 29)",2.8737,0.006117,0.7386,0.1902,-0.0055,True
67,60,6,"(67, 60, 6)",2.8878,0.006127,0.8297,0.1676,-0.0302,True
45,12,21,"(45, 12, 21)",2.8659,0.006133,0.7786,0.1405,-0.0176,True
48,36,32,"(48, 36, 32)",2.8851,0.006145,0.7251,0.1634,-0.0164,True
30,9,12,"(30, 9, 12)",-2.878,0.006163,-0.8155,0.0744,0.2475,False
8,33,15,"(8, 33, 15)",2.8632,0.006174,0.7765,0.0657,-0.1197,True
7,51,23,"(7, 51, 23)",2.8763,0.006174,0.8132,0.0603,-0.0869,True
47,14,16,"(47, 14, 16)",2.8713,0.006179,0.8031,0.2701,0.0786,True
19,65,4,"(19, 65, 4)",2.8817,0.00619,0.8247,0.1244,-0.0197,True
43,23,12,"(43, 23, 12)",2.8928,0.006194,0.8432,0.142,-0.0329,True
25,85,18,"(25, 85, 18)",-2.8709,0.006197,-0.8045,-0.0062,0.1865,False
61,31,30,"(61, 31, 30)",2.8606,0.006202,0.7597,0.1463,-0.082,True
24,27,15,"(24, 27, 15)",2.8684,0.006217,0.801,0.108,-0.0396,True
61,19,23,"(61, 19, 23)",2.8647,0.006222,0.7922,0.351,0.1205,True
24,67,23,"(24, 67, 23)",-2.8636,0.006226,-0.7898,-0.0541,0.0951,False
45,27,31,"(45, 27, 31)",-2.8726,0.00624,-0.8126,-0.044,0.1151,False
63,23,17,"(63, 23, 17)",2.8791,0.006284,0.8285,0.1721,-0.0377,True
11,55,13,"(11, 55, 13)",2.8674,0.006286,0.8068,0.1123,-0.0595,True
7,78,14,"(7, 78, 14)",2.8556,0.00629,0.756,0.1782,-0.0445,True
49,44,33,"(49, 44, 33)",2.8556,0.006294,0.7548,0.1294,-0.0704,True
77,44,20,"(77, 44, 20)",-2.8636,0.006302,-0.8002,-0.1334,0.0631,False
43,66,20,"(43, 66, 20)",2.8819,0.006312,0.8354,0.0943,-0.0725,True
1,47,22,"(1, 47, 22)",2.8936,0.006321,0.8537,0.0283,-0.1702,True
7,55,15,"(7, 55, 15)",2.9146,0.006325,0.8826,0.0943,-0.0913,True
34,32,5,"(34, 32, 5)",2.8597,0.006332,0.7945,0.1523,-0.035,True
27,36,15,"(27, 36, 15)",2.9164,0.006333,0.8854,0.096,-0.1045,True
11,58,10,"(11, 58, 10)",-2.8661,0.006336,-0.8097,-0.0592,0.1852,False
26,41,1,"(26, 41, 1)",2.8894,0.006343,0.7128,0.1248,0.0162,True
20,40,33,"(20, 40, 33)",2.8552,0.006345,0.7441,0.166,-0.0274,True
61,75,18,"(61, 75, 18)",2.8644,0.006348,0.8073,0.151,-0.0775,True
11,34,24,"(11, 34, 24)",-2.8724,0.006372,-0.8245,0.0084,0.152,False
28,48,23,"(28, 48, 23)",2.8807,0.006392,0.8396,0.0424,-0.1298,True
63,24,17,"(63, 24, 17)",2.8655,0.006395,0.8141,0.1906,-0.0188,True
64,35,16,"(64, 35, 16)",2.8752,0.006398,0.8314,0.1001,-0.0643,True
24,87,10,"(24, 87, 10)",-2.865,0.006413,-0.8149,-0.0531,0.0964,False
56,28,29,"(56, 28, 29)",2.8566,0.006414,0.7975,0.1332,-0.0239,True
33,33,26,"(33, 33, 26)",2.8505,0.006418,0.7806,0.112,-0.0758,True
63,8,17,"(63, 8, 17)",-2.8493,0.006423,-0.7467,-0.0627,0.0133,False
56,62,31,"(56, 62, 31)",2.8567,0.006434,0.8001,0.1647,-0.0863,True
13,15,7,"(13, 15, 7)",2.854,0.006437,0.7941,0.2246,-0.0107,True
16,65,28,"(16, 65, 28)",2.8473,0.006444,0.7495,0.2476,0.0676,True
28,25,15,"(28, 25, 15)",2.8612,0.006446,0.8108,0.141,-0.0364,True
29,49,31,"(29, 49, 31)",-2.8477,0.006449,-0.7468,-0.0104,0.1408,False
68,45,23,"(68, 45, 23)",2.8556,0.006452,0.7996,0.1441,-0.034,True
22,65,9,"(22, 65, 9)",-2.8497,0.006461,-0.7855,-0.0391,0.1146,False
11,74,20,"(11, 74, 20)",2.8494,0.006464,0.7851,0.17,-0.0394,True
66,58,10,"(66, 58, 10)",-2.8967,0.006465,-0.8676,-0.0642,0.1748,False
22,21,23,"(22, 21, 23)",2.886,0.006477,0.8534,0.2264,0.0327,True
5,43,18,"(5, 43, 18)",2.8455,0.00648,0.7736,0.1025,-0.0821,True
25,36,23,"(25, 36, 23)",-2.8854,0.006481,-0.853,-0.0717,0.074,False
42,46,1,"(42, 46, 1)",2.8525,0.006489,0.7968,0.0859,-0.0507,True
54,21,1,"(54, 21, 1)",2.8473,0.006513,0.7867,0.0671,-0.107,True
49,38,24,"(49, 38, 24)",-2.845,0.006521,-0.7807,-0.0814,0.0681,False
6,72,12,"(6, 72, 12)",-2.842,0.006523,-0.7659,-0.0489,0.1078,False
60,31,20,"(60, 31, 20)",2.8697,0.006524,0.8323,0.1623,-0.0071,True
38,28,33,"(38, 28, 33)",-2.8411,0.006538,-0.7653,0.058,0.2726,False
18,69,12,"(18, 69, 12)",-2.9036,0.006552,-0.8821,0.0299,0.1861,False
63,60,18,"(63, 60, 18)",2.8399,0.006558,0.7539,0.0884,-0.0522,True
9,35,19,"(9, 35, 19)",-2.8455,0.006561,-0.7885,-0.0585,0.1116,False
53,26,12,"(53, 26, 12)",-2.8417,0.006566,-0.777,0.091,0.2642,False
46,75,29,"(46, 75, 29)",2.8394,0.006567,0.7647,0.3184,0.1316,True
68,40,24,"(68, 40, 24)",2.8405,0.006603,0.7799,0.1028,-0.0976,True
75,64,8,"(75, 64, 8)",2.8376,0.006609,0.7487,0.1249,-0.0083,True
44,18,30,"(44, 18, 30)",2.8375,0.00661,0.7677,0.0632,-0.0982,True
52,70,22,"(52, 70, 22)",-2.8802,0.006622,-0.8549,0.0061,0.2023,False
18,36,8,"(18, 36, 8)",2.8399,0.006638,0.7837,0.1415,-0.0192,True
30,55,18,"(30, 55, 18)",-2.853,0.006639,-0.7199,-0.0202,0.1057,False
53,51,20,"(53, 51, 20)",2.8336,0.00667,0.7626,0.107,-0.0343,True
51,14,17,"(51, 14, 17)",-2.8332,0.006681,-0.7495,0.0087,0.1469,False
21,35,6,"(21, 35, 6)",2.8336,0.006684,0.7465,0.082,-0.0662,True
36,51,23,"(36, 51, 23)",2.8352,0.006707,0.7802,0.0721,-0.1117,True
64,78,18,"(64, 78, 18)",2.8311,0.006714,0.7616,0.1065,-0.0511,True
11,74,14,"(11, 74, 14)",2.8392,0.006733,0.7944,0.1693,-0.0357,True
33,47,29,"(33, 47, 29)",-2.8343,0.00674,-0.7827,0.0025,0.1687,False
10,55,14,"(10, 55, 14)",2.8324,0.006751,0.7782,0.1421,-0.0538,True
7,45,17,"(7, 45, 17)",2.8578,0.006768,0.8317,0.1536,-0.0374,True
18,7,13,"(18, 7, 13)",-2.8753,0.006777,-0.858,-0.0096,0.1698,False
24,13,27,"(24, 13, 27)",-2.828,0.006778,-0.7641,0.0017,0.2327,False
57,74,5,"(57, 74, 5)",2.8522,0.006789,0.8242,0.1266,-0.0402,True
15,47,28,"(15, 47, 28)",2.8275,0.006798,0.7436,0.2102,0.0032,True
32,16,19,"(32, 16, 19)",2.8261,0.0068,0.756,0.1005,-0.0677,True
52,33,21,"(52, 33, 21)",-2.8252,0.006817,-0.7557,0.0166,0.1334,False
61,20,23,"(61, 20, 23)",2.8793,0.006823,0.8663,0.3795,0.1149,True
51,42,13,"(51, 42, 13)",2.8384,0.006834,0.8033,0.1022,-0.0422,True
26,90,17,"(26, 90, 17)",-2.8578,0.00684,-0.8368,-0.0425,0.1715,False
25,38,1,"(25, 38, 1)",-2.8482,0.006847,-0.822,0.0294,0.1882,False
28,57,28,"(28, 57, 28)",2.83,0.00685,0.7859,0.0723,-0.0844,True
66,59,7,"(66, 59, 7)",2.8595,0.006862,0.8409,0.1092,-0.0859,True
65,49,10,"(65, 49, 10)",2.823,0.006898,0.7385,0.0657,-0.0466,True
26,62,9,"(26, 62, 9)",-2.8283,0.006908,-0.7888,-0.0471,0.1339,False
53,7,25,"(53, 7, 25)",-2.8209,0.006924,-0.7406,-0.0369,0.0356,False
29,27,14,"(29, 27, 14)",2.826,0.006935,0.7862,0.153,-0.0059,True
47,19,20,"(47, 19, 20)",-2.8187,0.006936,-0.7548,-0.0053,0.1757,False
40,8,9,"(40, 8, 9)",-2.8372,0.006943,-0.8107,0.0027,0.2015,False
16,65,6,"(16, 65, 6)",2.8234,0.006948,0.781,0.1044,-0.0868,True
32,52,24,"(32, 52, 24)",2.8292,0.006953,0.7958,0.0467,-0.1055,True
65,50,15,"(65, 50, 15)",2.8943,0.006963,0.8939,0.1106,-0.0743,True
63,61,29,"(63, 61, 29)",2.8314,0.006964,0.7185,0.2092,-0.0018,True
24,93,13,"(24, 93, 13)",-2.843,0.00697,-0.8228,0.0458,0.2156,False
16,72,19,"(16, 72, 19)",2.8178,0.006984,0.7673,0.1957,-0.0241,True
61,65,30,"(61, 65, 30)",2.8163,0.00699,0.7449,0.1541,-0.0106,True
55,62,8,"(55, 62, 8)",-2.8423,0.006995,-0.8234,0.0048,0.1764,False
53,38,13,"(53, 38, 13)",-2.8209,0.007,-0.7811,0.0305,0.1965,False
51,15,9,"(51, 15, 9)",2.8168,0.007005,0.7674,0.15,-0.009,True
13,76,21,"(13, 76, 21)",2.8177,0.007024,0.7746,0.0604,-0.1392,True
38,77,26,"(38, 77, 26)",2.8269,0.007027,0.7983,0.2746,0.0214,True
38,32,30,"(38, 32, 30)",-2.8439,0.007033,-0.8287,0.0321,0.265,False
39,75,17,"(39, 75, 17)",2.8361,0.007035,0.8161,0.1726,-0.0137,True
56,72,25,"(56, 72, 25)",-2.8144,0.007038,-0.7637,-0.0316,0.2036,False
7,44,21,"(7, 44, 21)",2.814,0.007039,0.7425,0.0459,-0.1405,True
16,74,7,"(16, 74, 7)",-2.8169,0.00704,-0.7746,0.0292,0.258,False
41,14,20,"(41, 14, 20)",2.8225,0.007063,0.7924,0.204,0.0012,True
52,74,29,"(52, 74, 29)",-2.8598,0.007083,-0.8553,0.0949,0.3442,False
22,34,32,"(22, 34, 32)",2.8154,0.007088,0.7773,0.1421,-0.062,True
18,16,20,"(18, 16, 20)",-2.8329,0.007092,-0.8151,0.0336,0.2236,False
67,58,10,"(67, 58, 10)",-2.8555,0.007096,-0.8501,-0.0267,0.2227,False
35,63,33,"(35, 63, 33)",2.8127,0.007105,0.7334,0.2209,0.0433,True
68,41,24,"(68, 41, 24)",2.8129,0.007109,0.7726,0.0992,-0.0467,True
10,59,10,"(10, 59, 10)",-2.8675,0.00712,-0.8679,-0.0587,0.1688,False
23,7,21,"(23, 7, 21)",-2.826,0.007143,-0.8068,-0.0574,0.1226,False
7,34,15,"(7, 34, 15)",2.8137,0.007156,0.7817,0.106,-0.0625,True
25,68,7,"(25, 68, 7)",-2.8394,0.007157,-0.8303,-0.0642,0.1365,False
56,47,27,"(56, 47, 27)",-2.8285,0.007188,-0.8149,-0.0859,0.0938,False
56,28,13,"(56, 28, 13)",2.8129,0.00719,0.7837,0.0997,-0.0436,True
53,31,5,"(53, 31, 5)",-2.8058,0.007191,-0.7583,0.002,0.1583,False
48,39,34,"(48, 39, 34)",2.8055,0.007203,0.7603,0.1247,-0.0579,True
49,30,23,"(49, 30, 23)",-2.8095,0.007211,-0.7774,-0.0572,0.0978,False
24,21,18,"(24, 21, 18)",-2.8109,0.007212,-0.7814,-0.0546,0.1081,False
34,25,26,"(34, 25, 26)",-2.8049,0.007216,-0.7606,0.1925,0.4311,False
24,56,31,"(24, 56, 31)",-2.805,0.00722,-0.7374,-0.0928,0.0786,False
61,37,22,"(61, 37, 22)",2.8138,0.007227,0.7899,0.1285,-0.0139,True
